Time,IR_brachial,IR_ankle
30647,109237,104088
30652,109230,104080
30657,109227,104094
30662,109236,104119
30667,109245,104122
30672,109231,104085
30678,109224,104090
30683,109229,104070
30687,109239,104109
30692,109243,104121
30697,109235,104130
30702,109237,104131
30707,109242,104156
30712,109252,104110
30717,109227,104127
30723,109235,104089
30726,109234,104136
30731,109229,104125
30737,109195,104144
30742,109196,104140
30747,109206,104160
30752,109183,104179
30757,109170,104130
30763,109165,104107
30768,109181,104119
30771,109164,104150
30776,109167,104164
30782,109163,104165
30787,109177,104179
30792,109142,104186
30797,109138,104178
30802,109156,104147
30808,109144,104084
30811,109136,104088
30816,109136,104086
30821,109126,104088
30826,109136,104032
30832,109129,104021
30837,109131,103977
30842,109132,103963
30848,109138,103864
30853,109135,103887
30856,109142,103883
30861,109134,103866
30866,109137,103828
30871,109130,103856
30877,109133,103849
30882,109126,103750
30887,109122,103740
30893,109137,103776
30896,109133,103781
30901,109137,103773
30906,109136,103760
30911,109139,103751
30916,109125,103775
30922,109136,103728
30927,109137,103708
30932,109148,103753
30936,109157,103733
30941,109140,103762
30946,109151,103733
30951,109150,103771
30956,109151,103738
30961,109159,103772
30966,109141,103739
30972,109170,103727
30976,109162,103760
30981,109149,103788
30986,109167,103782
30991,109160,103792
30996,109182,103809
31001,109166,103819
31006,109157,103823
31011,109170,103754
31017,109168,103816
31021,109166,103841
31026,109161,103847
31031,109156,103857
31036,109171,103929
31041,109183,103938
31046,109168,103856
31051,109175,103898
31057,109193,103888
31060,109167,103928
31066,109185,103947
31071,109185,103946
31076,109183,103979
31081,109190,103990
31086,109170,103995
31091,109189,103980
31096,109188,103966
31100,109197,104024
31106,109194,104019
31111,109181,104021
31116,109193,104022
31121,109196,104048
31126,109192,104044
31131,109188,104011
31136,109205,104022
31141,109220,104032
31145,109208,104058
31151,109225,104058
31156,109189,104038
31161,109213,104070
31166,109220,104082
31171,109210,104033
31176,109210,104034
31181,109208,104026
31185,109215,104072
31191,109271,104054
31196,109219,104060
31201,109217,104082
31206,109215,104094
31211,109216,104053
31216,109218,104019
31221,109221,104010
31225,109211,104042
31230,109318,104065
31236,109233,104050
31241,109228,104065
31246,109220,104071
31251,109214,104070
31256,109244,104032
31261,109236,104028
31266,109251,104026
31270,109330,104072
31276,109288,104044
31281,109247,104051
31286,109241,104079
31291,109257,104074
31296,109268,104053
31301,109256,104039
31306,109253,104017
31310,109356,104037
31315,109322,104077
31321,109270,104050
31326,109268,104078
31331,109265,104073
31336,109260,104084
31341,109268,104012
31346,109268,104024
31351,109347,104044
31355,109333,104057
31361,109259,104058
31366,109265,104049
31371,109273,104091
31376,109283,104138
31381,109288,104102
31386,109255,104063
31391,109345,104052
31395,109331,104069
31400,109258,104084
31406,109290,104078
31411,109286,104108
31416,109297,104132
31421,109297,104148
31426,109304,104086
31431,109372,104071
31436,109365,104074
31440,109277,104093
31446,109229,104119
31451,109307,104114
31456,109300,104136
31461,109301,104138
31466,109281,104130
31471,109381,104087
31476,109336,104095
31480,109245,104111
31485,109193,104133
31491,109266,104134
31496,109259,104125
31501,109241,104160
31506,109254,104171
31511,109305,104133
31516,109286,104108
31521,109223,104146
31525,109169,104142
31531,109175,104153
31536,109205,104145
31541,109195,104167
31546,109210,104144
31551,109285,104140
31556,109249,104074
31561,109148,104047
31565,109114,104024
31570,109153,104041
31576,109179,104000
31581,109172,103989
31586,109187,103977
31591,109250,103948
31596,109209,103885
31601,109092,103866
31605,109101,103862
31610,109117,103874
31616,109160,103829
31621,109159,103828
31626,109205,103839
31631,109224,103837
31636,109196,103780
31641,109069,103751
31646,109073,103768
31650,109109,103774
31655,109112,103759
31661,109151,103769
31666,109197,103784
31671,109227,103770
31676,109167,103747
31681,109055,103771
31686,109169,103737
31690,109091,103734
31695,109128,103763
31700,109142,103764
31706,109219,103772
31711,109213,103783
31716,109174,103792
31721,109079,103762
31726,109114,103732
31734,109161,103772
31739,109134,103723
31745,109133,103761
31749,109150,103767
31754,109167,103815
31759,109166,103843
31764,109174,103853
31769,109211,103895
31774,109181,103872
31779,109152,103768
31784,109126,103859
31789,109165,103870
31794,109156,103888
31799,109157,103879
31804,109178,103906
31809,109201,103997
31814,109177,104015
31819,109144,103893
31824,109139,103886
31827,109170,103876
31834,109173,103998
31839,109193,103987
31844,109181,103984
31849,109195,104039
31854,109195,104113
31859,109147,104053
31864,109151,103912
31867,109168,103943
31873,109186,104030
31878,109185,104030
31884,109194,104016
31889,109230,104038
31894,109188,104101
31899,109165,104098
31904,109152,103999
31907,109179,103967
31912,109194,104033
31918,109195,104029
31923,109219,104026
31929,109241,104041
31934,109209,104100
31939,109170,104098
31944,109166,104049
31947,109192,103930
31952,109199,104050
31958,109204,104039
31963,109218,104046
31968,109211,104047
31973,109220,104034
31978,109179,104129
31983,109166,104081
31987,109204,104022
31992,109229,104034
31997,109209,104040
32003,109235,104021
32008,109240,104014
32013,109226,104044
32018,109187,104068
32023,109180,104114
32027,109215,104070
32032,109213,104020
32037,109221,104025
32043,109234,104033
32048,109248,104033
32053,109244,104034
32058,109220,104049
32063,109180,104124
32067,109221,104086
32072,109220,104044
32077,109237,104036
32082,109237,104028
32088,109259,104031
32093,109251,104044
32098,109207,104055
32103,109195,104063
32108,109225,104131
32112,109246,104073
32117,109241,104046
32122,109252,104043
32128,109283,104022
32133,109286,104054
32138,109225,104060
32143,109199,104041
32148,109227,104093
32152,109245,104149
32157,109258,104050
32162,109262,104063
32167,109284,104063
32173,109304,104094
32178,109281,104071
32183,109227,104073
32188,109230,104071
32192,109243,104118
32197,109236,104085
32202,109242,104083
32207,109256,104087
32212,109230,104081
32218,109238,104076
32223,109183,104106
32228,109151,104112
32232,109178,104101
32237,109178,104089
32242,109167,104118
32247,109192,104097
32252,109190,104120
32258,109182,104114
32263,109120,104122
32268,109099,104114
32272,109135,104111
32277,109127,104090
32282,109149,104081
32287,109167,104087
32292,109157,104031
32297,109148,104010
32303,109089,103998
32308,109079,103961
32311,109090,103963
32317,109112,103943
32322,109119,103932
32327,109120,103897
32332,109126,103881
32337,109113,103841
32343,109075,103820
32348,109066,103827
32351,109093,103794
32356,109103,103770
32362,109110,103779
32367,109107,103756
32372,109132,103772
32377,109133,103735
32382,109084,103765
32388,109060,103743
32391,109081,103746
32396,109086,103725
32401,109109,103755
32406,109125,103762
32411,109129,103736
32417,109119,103741
32422,109093,103740
32428,109076,103723
32431,109100,103745
32436,109094,103727
32441,109108,103745
32446,109113,103742
32451,109128,103736
32456,109107,103731
32461,109094,103743
32467,109077,103729
32471,109105,103775
32476,109121,103787
32481,109110,103760
32486,109138,103782
32491,109129,103782
32496,109127,103798
32501,109098,103775
32506,109088,103810
32510,109117,103824
32516,109120,103842
32521,109124,103839
32526,109123,103868
32531,109145,103839
32536,109120,103886
32541,109098,103859
32546,109084,103889
32550,109121,103882
32556,109122,103900
32561,109114,103909
32566,109123,103902
32571,109119,103917
32576,109128,103927
32581,109101,103933
32586,109094,103940
32590,109113,103959
32595,109113,103962
32601,109121,103962
32606,109138,103965
32611,109154,103958
32616,109131,103968
32621,109117,103965
32626,109107,103960
32630,109112,103971
32635,109134,103984
32641,109126,103995
32646,109142,103987
32651,109139,103987
32656,109166,103985
32661,109114,103983
32666,109104,103983
32670,109120,104011
32675,109137,103983
32680,109140,103989
32686,109138,103998
32691,109154,103987
32696,109168,103987
32701,109129,103982
32706,109118,103990
32710,109125,104029
32715,109142,103983
32720,109149,103981
32726,109137,104015
32731,109183,104002
32736,109171,103984
32741,109138,103983
32746,109115,103993
32751,109163,104000
32755,109176,103986
32760,109192,103986
32765,109170,103982
32771,109193,103973
32776,109213,103984
32781,109172,103969
32786,109147,103980
32791,109158,104003
32795,109183,103989
32800,109188,104018
32805,109198,104010
32811,109200,104000
32816,109213,103997
32821,109173,103997
32826,109157,104021
32830,109179,104011
32835,109183,104019
32840,109199,104037
32845,109214,104006
32850,109216,104018
32856,109251,104015
32861,109183,104022
32866,109172,104020
32871,109196,104027
32874,109209,104026
32879,109196,104017
32885,109211,104020
32890,109239,104052
32896,109251,104046
32901,109202,104044
32906,109184,104031
32909,109205,104045
32914,109220,104050
32919,109236,104055
32924,109249,104071
32929,109258,104064
32935,109255,104071
32941,109209,104065
32946,109214,104066
32949,109222,104053
32954,109232,104086
32959,109237,104098
32964,109241,104080
32969,109254,104095
32974,109266,104092
32979,109214,104108
32985,109172,104094
32991,109210,104098
32994,109213,104120
32999,109187,104102
33004,109177,104102
33009,109197,104103
33014,109201,104120
33019,109134,104151
33025,109122,104137
33030,109134,104110
33034,109146,104134
33039,109134,104111
33044,109121,104121
33049,109144,104121
33054,109142,104119
33059,109094,104075
33064,109073,104067
33070,109100,104067
33074,109098,104023
33079,109090,104021
33084,109099,103968
33089,109093,103957
33094,109117,103915
33099,109093,103887
33104,109068,103870
33110,109065,103860
33114,109084,103843
33119,109068,103810
33124,109082,103793
33129,109081,103797
33134,109122,103771
33139,109074,103754
33144,109039,103741
33149,109053,103716
33154,109043,103752
33159,109066,103725
33164,109045,103728
33169,109062,103720
33174,109072,103702
33179,109066,103703
33184,109028,103709
33189,109032,103699
33193,109047,103704
33199,109049,103681
33204,109071,103703
33209,109067,103695
33214,109096,103708
33219,109086,103736
33224,109042,103723
33229,109045,103717
33233,109064,103703
33239,109076,103735
33244,109087,103738
33249,109093,103724
33254,109119,103738
33259,109098,103738
33264,109057,103732
33269,109042,103747
33273,109077,103742
33278,109087,103766
33284,109102,103756
33289,109095,103768
33294,109114,103787
33299,109099,103786
33304,109064,103809
33309,109053,103827
33313,109082,103833
33318,109085,103847
33324,109081,103862
33329,109081,103846
33334,109130,103889
33339,109072,103855
33344,109048,103891
33349,109048,103879
33353,109064,103892
33358,109079,103914
33363,109070,103939
33369,109092,103924
33374,109104,103933
33379,109056,103933
33384,109037,103944
33388,109067,103964
33393,109086,103951
33398,109111,103948
33403,109124,103962
33409,109081,103946
33414,109026,103945
33419,109076,103962
33423,109105,103965
33428,109107,103969
33433,109122,103959
33438,109105,103967
33443,109057,103958
33448,109068,103973
33453,109099,103959
33458,109126,103962
33463,109101,103987
33468,109080,103960
33473,109079,103959
33477,109080,103961
33483,109132,103961
33488,109094,103979
33494,109048,103955
33499,109076,103974
33503,109093,103965
33508,109144,103968
33513,109087,103980
33518,109085,103987
33522,109099,103948
33528,109119,103972
33533,109090,103977
33539,109093,103962
33542,109109,103944
33548,109102,103959
33553,109073,103957
33558,109125,103950
33562,109139,103949
33568,109113,103949
33573,109106,103976
33576,109136,103950
33583,109104,103978
33588,109123,103978
